"SERIALNO","RT","DIVISION","PUMA","REGION","ST","ADJHSG","ADJINC","WGTP","NP","TYPE","ACR","AGS","BATH","BDSP","BLD","BUS","CONP","ELEP","FS","FULP","GASP","HFL","INSP","MHP","MRGI","MRGP","MRGT","MRGX","REFR","RMSP","RNTM","RNTP","RWAT","SINK","SMP","STOV","TEL","TEN","TOIL","VACS","VALP","VEH","WATP","YBL","FES","FINCP","FPARC","GRNTP","GRPIP","HHL","HHT","HINCP","HUGCL","HUPAC","HUPAOC","HUPARC","KIT","LNGI","MULTG","MV","NOC","NPF","NPP","NR","NRC","OCPIP","PARTNER","PLM","PSF","R18","R60","R65","RESMODE","SMOCP","SMX","SRNT","SVAL","TAXP","WIF","WKEXREL","WORKSTAT","BTUNG"
124635,"H",5,3800,3,13,1000000,999480,55,2,1,2,1,1,2,2,2,0,230,2,2,3,3,370,0,2,160,2,1,1,4,0,0,1,1,0,1,1,1,1,0,26000,2,420,2,3,45700,4,0,0,1,1,45700,0,4,4,4,1,1,1,5,0,2,0,0,0,12,0,1,0,0,0,0,2,472,3,0,1,5,1,8,7,0
124684,"H",5,1303,3,13,1000000,999480,206,2,1,0,0,1,2,6,0,0,90,2,2,3,3,0,0,0,0,0,0,1,5,2,560,1,1,0,1,1,3,1,0,0,2,1,6,5,17000,2,650,46,5,2,17000,0,2,2,2,1,1,1,3,1,2,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,1,10,10,0
124696,"H",5,1107,3,13,1000000,999480,36,1,1,2,1,1,3,2,2,0,170,2,2,3,3,430,0,0,0,0,3,1,6,0,0,1,1,0,1,1,2,1,0,110000,1,2,1,0,0,0,0,0,1,6,53400,0,4,4,4,1,1,1,7,0,0,0,0,0,5,0,1,0,0,1,1,1,215,0,0,1,4,0,0,0,0
124741,"H",5,1103,3,13,1000000,999480,79,1,1,0,0,1,1,9,0,0,2,1,2,3,3,0,0,0,0,0,0,1,4,2,180,1,1,0,1,1,3,1,0,0,0,2,5,0,0,0,180,27,1,6,7900,0,4,4,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
124807,"H",5,400,3,13,1000000,999480,91,3,1,1,0,1,3,2,2,0,350,2,2,2,2,400,0,1,780,1,1,1,5,0,0,1,1,150,1,1,1,1,0,125000,2,2,6,1,35000,4,0,0,1,1,35000,0,4,4,4,1,1,1,6,0,3,0,0,0,44,0,1,0,0,0,0,1,1280,1,0,1,10,2,3,2,0
124841,"H",5,4100,3,13,1000000,999480,26,2,1,2,1,1,3,2,2,0,250,2,2,3,3,600,0,1,440,1,1,1,5,0,0,1,1,0,1,1,1,1,0,80000,2,900,5,1,83000,4,0,0,1,1,83000,0,4,4,4,1,1,1,5,0,2,0,0,0,11,0,1,0,0,0,0,2,765,3,0,1,12,2,1,1,0
124955,"H",5,1104,3,13,1000000,999480,63,3,1,3,1,1,3,2,2,0,210,2,2,2,3,0,0,0,0,0,0,1,12,2,480,1,1,0,1,1,3,1,0,0,1,80,6,6,16200,1,697,52,1,2,16200,1,1,1,1,1,1,2,1,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,12,12,0
124969,"H",5,3300,3,13,1000000,999480,145,4,1,2,1,1,3,1,2,0,230,1,2,3,3,0,0,0,0,0,3,1,5,0,0,1,1,0,1,1,2,1,0,35000,1,200,7,8,12000,3,0,0,1,3,12000,1,3,2,3,1,1,2,5,1,4,0,0,2,28,0,1,1,1,0,0,2,280,0,0,0,10,0,15,15,0
125216,"H",5,1502,3,13,1000000,999480,57,3,1,1,0,1,4,2,2,0,100,1,2,2,1,800,0,1,980,1,1,1,7,0,0,1,1,0,1,1,1,1,0,178000,1,960,8,2,51200,1,0,0,1,1,51200,0,1,1,1,1,1,1,3,1,3,0,0,1,27,0,1,0,1,0,0,2,1160,3,0,1,28,1,8,6,0
125365,"H",5,4200,3,13,1000000,999480,39,2,1,2,1,1,3,2,2,0,210,2,2,140,3,500,0,0,0,0,3,1,9,0,0,1,1,0,1,1,2,1,0,1e+05,2,2,4,3,44400,4,0,0,1,1,44400,0,4,4,4,1,1,1,7,0,2,0,0,0,14,0,1,0,0,2,2,1,500,0,0,1,25,1,7,7,55145
125434,"H",5,300,3,13,1000000,999480,96,2,1,3,1,1,2,2,2,0,50,2,2,3,6,0,0,0,0,0,0,1,6,2,180,1,1,0,1,1,3,1,0,0,3,2,2,1,20000,4,230,14,1,1,20000,0,4,4,4,1,1,1,6,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,1,0
125633,"H",5,900,3,13,1000000,999480,100,1,1,2,1,1,3,3,2,0,90,2,2,3,3,0,0,0,0,0,3,1,7,0,0,1,1,0,1,1,2,1,0,6000,1,20,4,0,0,0,0,0,1,6,35000,0,4,4,4,1,1,1,7,0,0,0,0,0,3,0,1,0,0,1,1,1,92,0,0,1,1,0,0,0,0
125673,"H",5,3300,3,13,1000000,999480,30,2,1,1,0,1,3,2,2,0,1,2,1,1,3,0,0,0,0,0,0,1,5,2,350,1,1,0,1,2,3,1,0,0,2,1,11,0,0,0,350,101,1,7,2500,0,4,4,4,1,1,1,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
125684,"H",5,4300,3,13,1000000,999480,89,5,1,1,0,1,3,2,2,0,140,1,2,3,3,0,0,0,0,0,3,1,6,0,0,1,1,0,1,1,2,1,0,50000,2,460,6,4,35710,2,0,0,1,1,35710,1,2,2,2,1,1,2,3,1,5,0,0,2,6,0,1,1,1,2,2,1,179,0,0,1,2,0,9,9,0
125702,"H",5,3300,3,13,1000000,999480,79,4,1,1,0,1,3,1,2,0,160,2,2,3,3,60,3000,0,0,0,3,1,5,0,0,1,1,0,1,1,2,1,0,6000,2,1,6,2,22000,3,0,0,2,1,22000,0,3,3,3,1,1,1,6,2,4,0,0,2,23,0,1,0,1,0,0,2,415,0,0,0,1,1,7,3,0
125729,"H",5,1000,3,13,1000000,999480,170,1,1,2,1,1,3,1,2,0,80,1,2,3,3,0,0,0,0,0,0,1,5,2,400,1,1,0,1,1,3,1,0,0,1,2,6,0,0,0,480,58,1,4,10000,0,4,4,4,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
125731,"H",5,2000,3,13,1000000,999480,64,1,1,0,0,1,1,7,0,0,50,2,2,3,3,0,0,0,0,0,0,1,3,2,730,1,1,0,1,1,3,1,0,0,1,400,6,0,0,0,813,18,1,6,54000,0,4,4,4,1,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
125737,"H",5,3400,3,13,1000000,999480,187,2,1,0,0,1,2,6,0,0,130,2,2,3,3,0,0,0,0,0,0,1,4,2,710,1,1,0,1,1,3,1,0,0,1,240,4,2,50000,4,860,21,1,1,50000,0,4,4,4,1,1,1,3,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,7,3,0
126342,"H",5,1305,3,13,1000000,999480,76,1,1,0,0,1,1,9,0,0,2,2,2,3,3,0,0,0,0,0,0,1,2,2,400,1,1,0,1,1,3,1,0,0,1,2,9,0,0,0,400,27,4,6,18000,0,4,4,4,1,2,1,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
126358,"H",5,2000,3,13,1000000,999480,58,4,1,2,1,1,4,2,2,0,220,2,2,3,3,450,0,2,1000,2,1,1,9,0,0,1,1,0,1,1,1,1,0,220000,2,480,7,1,115900,2,0,0,1,1,115900,0,2,2,2,1,1,1,3,2,4,0,0,2,15,0,1,0,1,0,0,1,1480,3,0,1,33,2,1,1,0
126359,"H",5,3600,3,13,1000000,999480,112,3,1,1,0,1,3,2,2,0,210,2,2,3,3,1200,0,1,180,1,1,1,5,0,0,1,1,0,1,1,1,1,0,1e+05,3,840,4,7,75300,4,0,0,1,3,120300,0,4,4,4,1,1,1,4,0,2,0,1,0,5,4,1,0,0,1,0,1,460,3,0,1,32,2,13,13,0
126389,"H",5,2100,3,13,1000000,999480,136,4,1,1,0,1,3,2,2,0,540,1,2,3,3,0,0,1,700,1,1,1,5,0,0,1,1,0,1,1,1,1,0,70000,0,1200,4,8,2000,2,0,0,1,3,2000,1,3,4,3,1,1,2,3,0,4,0,0,2,101,0,1,1,1,0,0,2,1340,3,0,1,6,1,15,15,0
126438,"H",5,300,3,13,1000000,999480,66,2,1,1,0,1,3,2,2,0,70,2,2,3,3,650,0,1,660,1,1,1,5,0,0,1,1,0,1,1,1,1,0,140000,1,200,7,3,89100,4,0,0,1,1,89100,0,4,4,4,1,1,1,5,0,2,0,0,0,10,0,1,0,0,2,2,1,747,3,0,1,15,1,7,7,0
126670,"H",5,2100,3,13,1000000,999480,60,2,1,3,6,1,3,2,2,0,120,2,2,3,3,800,0,0,0,0,3,1,7,0,0,1,1,0,1,1,2,1,0,75000,4,2,5,4,14600,4,0,0,1,1,14600,0,4,4,4,1,1,1,7,0,2,0,0,0,20,0,1,0,0,2,2,1,245,0,0,0,16,0,9,9,0
126756,"H",5,2300,3,13,1000000,999480,66,3,1,1,0,1,3,2,2,0,280,2,2,3,1,0,0,0,0,0,0,1,6,2,450,1,1,0,1,1,3,1,0,0,1,600,5,1,11500,4,780,81,1,1,11500,0,4,4,4,1,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,5,1,0
126784,"H",5,3500,3,13,1000000,999480,79,2,1,1,0,1,2,2,2,0,80,2,80,3,4,0,0,0,0,0,0,1,6,0,0,1,1,0,1,1,4,1,0,0,0,420,3,2,32600,4,0,0,1,1,32600,0,4,4,4,1,1,1,4,0,2,0,0,0,0,0,1,0,0,2,2,1,0,0,1,0,0,1,3,3,0
126810,"H",5,1800,3,13,1000000,999480,75,3,1,1,0,1,2,1,2,0,100,2,2,3,2,0,0,2,850,2,1,1,4,0,0,1,1,0,1,1,1,1,0,40000,1,1,6,1,30000,2,0,0,2,1,30000,0,1,1,1,1,1,1,4,1,3,0,0,1,39,0,1,0,1,0,0,1,971,3,0,0,7,2,4,1,0
126946,"H",5,1900,3,13,1000000,999480,53,3,1,2,1,1,4,2,2,0,220,2,2,2,1,340,0,1,1800,1,1,1,9,0,0,1,1,0,1,1,1,1,0,6e+05,2,840,11,2,104020,2,0,0,1,1,104020,0,2,2,2,1,1,1,2,1,3,0,0,1,24,0,1,0,1,0,0,1,2090,3,0,1,57,2,2,3,0
127038,"H",5,300,3,13,1000000,999480,106,2,1,2,2,1,3,2,2,0,130,2,130,3,3,900,0,0,0,0,3,1,10,0,0,1,1,0,1,1,2,1,0,3e+05,2,2,4,1,49700,4,0,0,1,1,49700,0,4,4,4,1,1,1,7,0,2,0,0,0,8,0,1,0,0,2,1,1,341,0,0,1,27,1,3,2,0
127046,"H",5,600,3,13,1000000,999480,127,2,1,1,0,1,3,1,2,0,200,2,2,3,3,0,0,0,0,0,0,1,5,2,450,1,1,0,1,1,3,1,0,0,2,2,6,1,57700,4,650,14,2,1,57700,0,4,4,4,1,1,1,3,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1,0
127121,"H",5,900,3,13,1000000,999480,50,4,1,2,1,1,4,2,2,0,280,2,2,3,3,600,0,1,3500,1,1,1,11,0,0,1,1,0,1,1,1,1,0,6e+05,3,300,9,1,260000,2,0,0,1,1,260000,0,2,2,2,1,1,1,3,1,4,0,0,1,18,0,1,0,1,0,0,1,3805,3,0,1,29,2,1,1,0
127197,"H",5,1600,3,13,1000000,999480,44,2,1,1,0,1,2,2,2,0,270,1,2,3,3,0,0,1,640,2,1,1,4,0,0,1,1,0,1,1,1,1,0,80000,2,250,1,4,16700,4,0,0,1,1,16700,0,4,4,4,1,1,1,6,0,2,0,0,0,67,0,1,0,0,1,1,1,938,3,0,1,3,0,9,9,0
127232,"H",5,2800,3,13,1000000,999480,296,2,1,1,0,1,3,2,2,0,230,2,2,3,3,0,0,0,0,0,0,1,5,2,650,1,1,0,1,1,3,1,0,0,2,60,4,0,0,0,885,32,1,5,33000,0,4,4,4,1,1,1,3,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
127255,"H",5,1000,3,13,1000000,999480,328,5,1,2,1,1,4,2,2,0,200,2,2,3,3,800,0,1,950,1,1,1,7,0,0,1,1,0,1,1,1,1,0,1e+05,2,2,6,1,89500,2,0,0,1,1,89500,0,2,2,2,1,1,1,4,2,5,0,0,2,15,0,1,0,1,0,0,2,1150,3,0,1,24,3,1,1,0
127550,"H",5,500,3,13,1000000,999480,125,1,1,0,0,1,1,8,0,0,160,1,2,3,3,0,0,0,0,0,0,1,3,2,410,1,1,0,1,1,3,1,0,0,0,1,5,0,0,0,570,95,1,6,7200,0,4,4,4,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
127568,"H",5,1104,3,13,1000000,999480,110,2,1,0,0,1,2,9,0,0,30,2,2,1,3,0,0,0,0,0,0,1,5,2,2900,1,1,0,1,1,3,1,0,0,0,1,10,1,204000,4,2930,17,1,1,204000,0,4,4,4,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,4,1,0
127590,"H",5,1401,3,13,1000000,999480,33,3,1,1,0,1,3,2,2,0,130,2,70,130,3,450,0,2,1500,2,1,1,7,0,0,1,1,480,1,1,1,1,0,250000,2,80,11,1,138000,1,0,0,2,1,138000,0,1,1,1,1,1,1,3,1,3,0,0,1,21,0,1,0,1,0,0,1,2433,2,0,1,29,2,1,1,22550
127671,"H",5,3600,3,13,1000000,999480,54,3,1,1,0,1,3,2,2,0,130,2,2,3,3,0,0,0,0,0,0,1,5,2,1300,1,1,0,1,1,3,1,0,0,2,300,8,1,69500,2,1455,25,3,1,69500,0,2,2,2,1,1,1,2,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2,2,2,0
127729,"H",5,2600,3,13,1000000,999480,40,1,1,1,0,1,3,2,2,0,110,2,2,3,3,450,0,0,0,0,3,1,6,0,0,1,1,0,1,1,2,1,0,45000,1,360,11,0,0,0,0,0,1,4,8700,0,4,4,4,1,1,1,3,0,0,0,0,0,26,0,1,0,0,1,1,2,191,0,0,1,5,0,0,0,0
127740,"H",5,3800,3,13,1000000,999480,212,1,1,1,0,1,2,1,2,0,110,2,2,3,3,4,0,0,0,0,3,1,3,0,0,1,1,0,1,1,2,1,0,5000,0,300,6,0,0,0,0,0,1,6,19000,0,4,4,4,1,1,1,3,0,0,0,0,0,9,0,1,0,0,0,0,2,144,0,0,0,4,0,0,0,0
127761,"H",5,2000,3,13,1000000,999480,88,2,1,1,0,1,4,2,2,0,90,2,2,110,1,1000,0,1,1300,1,1,1,10,0,0,1,1,0,1,1,1,1,0,275000,3,440,6,4,85800,4,0,0,1,1,85800,0,4,4,4,1,1,1,6,0,2,0,0,0,21,0,1,0,0,2,0,1,1537,3,0,1,48,0,9,9,67138
